municipality,treated,week_index,week_start,is_post,week_rel,revenue_pc
Holstebro,TRUE,8,2024-10-14,FALSE,-5,2.9486165270877267
Horsens,FALSE,8,2024-10-14,FALSE,-5,2.9748163622386676
Ikast-Brande,FALSE,8,2024-10-14,FALSE,-5,3.0709856360972427
Lemvig,TRUE,8,2024-10-14,FALSE,-5,3.1987160557125898
Norddjurs,FALSE,8,2024-10-14,FALSE,-5,3.0123580408898203
Odder,FALSE,8,2024-10-14,FALSE,-5,3.04358820300828
Randers,FALSE,8,2024-10-14,FALSE,-5,2.9970930149183874
Ringkoebing-Skjern,FALSE,8,2024-10-14,FALSE,-5,2.8467715675822323
Samsoe,FALSE,8,2024-10-14,FALSE,-5,3.2432260033961477
Silkeborg,TRUE,8,2024-10-14,FALSE,-5,3.139276835345597
Skanderborg,FALSE,8,2024-10-14,FALSE,-5,3.151147873642988
Skive,FALSE,8,2024-10-14,FALSE,-5,2.6382540213779317
Struer,TRUE,8,2024-10-14,FALSE,-5,2.9335915175330047
Syddjurs,FALSE,8,2024-10-14,FALSE,-5,3.0961670245129693
Viborg,TRUE,8,2024-10-14,FALSE,-5,3.1944540482551695
Aarhus,TRUE,8,2024-10-14,FALSE,-5,2.8787330245782004
Broenderslev,FALSE,8,2024-10-14,FALSE,-5,3.011378449647539
Frederikshavn,TRUE,8,2024-10-14,FALSE,-5,3.1150918395373273
Hjoerring,FALSE,8,2024-10-14,FALSE,-5,3.1716226425953473
Jammerbugt,TRUE,8,2024-10-14,FALSE,-5,3.377884397006112
Laesoe,FALSE,8,2024-10-14,FALSE,-5,3.2995644915184013
Mariagerfjord,FALSE,8,2024-10-14,FALSE,-5,3.0185580157278666
Morsoe,TRUE,8,2024-10-14,FALSE,-5,3.1490323507764315
Rebild,TRUE,8,2024-10-14,FALSE,-5,3.0149489612230966
Thisted,FALSE,8,2024-10-14,FALSE,-5,3.044006068146972
Vesthimmerland,TRUE,8,2024-10-14,FALSE,-5,2.835124442941728
Aalborg,TRUE,8,2024-10-14,FALSE,-5,3.09064743190077
Albertslund,FALSE,9,2024-10-21,FALSE,-4,3.2425651220666816
Alleroed,FALSE,9,2024-10-21,FALSE,-4,3.114861405857525
Ballerup,FALSE,9,2024-10-21,FALSE,-4,2.89637532780766
Bornholm,FALSE,9,2024-10-21,FALSE,-4,3.0768668727144743
Broendby,TRUE,9,2024-10-21,FALSE,-4,2.9496672340244605
Dragoer,TRUE,9,2024-10-21,FALSE,-4,2.9422387088261464
Egedal,FALSE,9,2024-10-21,FALSE,-4,3.265371618636768
Fredensborg,FALSE,9,2024-10-21,FALSE,-4,3.152369285586181
Frederiksberg,FALSE,9,2024-10-21,FALSE,-4,2.860198393692119
Frederikssund,TRUE,9,2024-10-21,FALSE,-4,3.0307857088288785
Furesoe,FALSE,9,2024-10-21,FALSE,-4,3.205393637981178
Gentofte,TRUE,9,2024-10-21,FALSE,-4,3.1009935556749157
Gladsaxe,FALSE,9,2024-10-21,FALSE,-4,3.002635277923168
Glostrup,TRUE,9,2024-10-21,FALSE,-4,3.0184850119161823
Gribskov,TRUE,9,2024-10-21,FALSE,-4,3.0597752197589574
Halsnaes,FALSE,9,2024-10-21,FALSE,-4,3.102707377760375
Helsingoer,TRUE,9,2024-10-21,FALSE,-4,3.425882507136571
Herlev,FALSE,9,2024-10-21,FALSE,-4,2.919826066746111
Hilleroed,FALSE,9,2024-10-21,FALSE,-4,3.641734108682467
Hvidovre,FALSE,9,2024-10-21,FALSE,-4,3.375183728579429
Hoeje-Taastrup,FALSE,9,2024-10-21,FALSE,-4,3.1303956889616424
Hoersholm,FALSE,9,2024-10-21,FALSE,-4,3.2138776104858198
Ishoej,FALSE,9,2024-10-21,FALSE,-4,2.9414177915007738
Koebenhavn,TRUE,9,2024-10-21,FALSE,-4,2.988509223905852
Lyngby-Taarbaek,TRUE,9,2024-10-21,FALSE,-4,3.1189911344743724
Rudersdal,TRUE,9,2024-10-21,FALSE,-4,2.786493925318562
Roedovre,TRUE,9,2024-10-21,FALSE,-4,3.0011657654709984
Taarnby,TRUE,9,2024-10-21,FALSE,-4,3.305545976311352
Vallensbaek,FALSE,9,2024-10-21,FALSE,-4,3.389474641727673
Faxe,FALSE,9,2024-10-21,FALSE,-4,3.124010592829345
Greve,TRUE,9,2024-10-21,FALSE,-4,3.0940507412750877
Guldborgsund,TRUE,9,2024-10-21,FALSE,-4,3.4377786821173424
Holbaek,TRUE,9,2024-10-21,FALSE,-4,3.3959165873031347
Kalundborg,TRUE,9,2024-10-21,FALSE,-4,2.9399602868143595
Koege,TRUE,9,2024-10-21,FALSE,-4,3.134243345624655
Lejre,FALSE,9,2024-10-21,FALSE,-4,3.269837557994013
Lolland,TRUE,9,2024-10-21,FALSE,-4,3.212681548573526
Naestved,TRUE,9,2024-10-21,FALSE,-4,3.2375637989661734
Odsherred,FALSE,9,2024-10-21,FALSE,-4,3.106827874400419
Ringsted,FALSE,9,2024-10-21,FALSE,-4,3.1151739273171417
Roskilde,TRUE,9,2024-10-21,FALSE,-4,3.054579937185168
Slagelse,TRUE,9,2024-10-21,FALSE,-4,3.164193713139034
Solroed,TRUE,9,2024-10-21,FALSE,-4,3.2029460634061024
Soroe,FALSE,9,2024-10-21,FALSE,-4,3.2503943027635613
Stevns,TRUE,9,2024-10-21,FALSE,-4,3.562572129564796
Vordingborg,FALSE,9,2024-10-21,FALSE,-4,3.0857752261108256
Assens,FALSE,9,2024-10-21,FALSE,-4,3.1301731120716547
Billund,FALSE,9,2024-10-21,FALSE,-4,3.0274555306018747
Esbjerg,FALSE,9,2024-10-21,FALSE,-4,3.428764776391175
Fanoe,FALSE,9,2024-10-21,FALSE,-4,3.0177898046132396
Fredericia,FALSE,9,2024-10-21,FALSE,-4,2.79102257704803
Faaborg-Midtfyn,FALSE,9,2024-10-21,FALSE,-4,3.257763217356464
Haderslev,FALSE,9,2024-10-21,FALSE,-4,2.8973051161177943
Kerteminde,TRUE,9,2024-10-21,FALSE,-4,2.915157884205413
Kolding,FALSE,9,2024-10-21,FALSE,-4,3.377874276982693
Langeland,TRUE,9,2024-10-21,FALSE,-4,3.3326867051931255
Middelfart,TRUE,9,2024-10-21,FALSE,-4,3.178441765021761
Nordfyns,TRUE,9,2024-10-21,FALSE,-4,2.8295821455845798
Nyborg,FALSE,9,2024-10-21,FALSE,-4,3.0564376700483153
Odense,TRUE,9,2024-10-21,FALSE,-4,2.9711233104769783
Svendborg,TRUE,9,2024-10-21,FALSE,-4,3.3560023782807114
Soenderborg,TRUE,9,2024-10-21,FALSE,-4,3.029500957481083
Toender,TRUE,9,2024-10-21,FALSE,-4,2.7667380328536653
Varde,TRUE,9,2024-10-21,FALSE,-4,3.231724608375928
Vejen,TRUE,9,2024-10-21,FALSE,-4,3.4522774255213884
Vejle,TRUE,9,2024-10-21,FALSE,-4,3.053635622803557
Aeroe,TRUE,9,2024-10-21,FALSE,-4,3.102983725143779
Aabenraa,TRUE,9,2024-10-21,FALSE,-4,3.162376812150818
Favrskov,FALSE,9,2024-10-21,FALSE,-4,3.0183423617074596
Hedensted,TRUE,9,2024-10-21,FALSE,-4,3.3934959630682435
Herning,FALSE,9,2024-10-21,FALSE,-4,3.206328347417614
Holstebro,TRUE,9,2024-10-21,FALSE,-4,2.9760948201125705
Horsens,FALSE,9,2024-10-21,FALSE,-4,3.0221765962200844
Ikast-Brande,FALSE,9,2024-10-21,FALSE,-4,3.0544277027892215
Lemvig,TRUE,9,2024-10-21,FALSE,-4,3.285031135459814
Norddjurs,FALSE,9,2024-10-21,FALSE,-4,3.0189314022333438
Odder,FALSE,9,2024-10-21,FALSE,-4,3.110012749991504
Randers,FALSE,9,2024-10-21,FALSE,-4,3.069153037134047
Ringkoebing-Skjern,FALSE,9,2024-10-21,FALSE,-4,2.993389800490234
Samsoe,FALSE,9,2024-10-21,FALSE,-4,3.2388623979023508
Silkeborg,TRUE,9,2024-10-21,FALSE,-4,3.2035234698358144
Skanderborg,FALSE,9,2024-10-21,FALSE,-4,3.1907129172582525
Skive,FALSE,9,2024-10-21,FALSE,-4,2.7090882567022185
Struer,TRUE,9,2024-10-21,FALSE,-4,2.949826326291654
Syddjurs,FALSE,9,2024-10-21,FALSE,-4,3.288343437398891
Viborg,TRUE,9,2024-10-21,FALSE,-4,3.2798464876704165
Aarhus,TRUE,9,2024-10-21,FALSE,-4,3.0458653035501846
Broenderslev,FALSE,9,2024-10-21,FALSE,-4,3.018443336884826
Frederikshavn,TRUE,9,2024-10-21,FALSE,-4,3.1724710439033954
Hjoerring,FALSE,9,2024-10-21,FALSE,-4,3.1096102627900417
Jammerbugt,TRUE,9,2024-10-21,FALSE,-4,3.401860292069539
Laesoe,FALSE,9,2024-10-21,FALSE,-4,3.3320469903779473
Mariagerfjord,FALSE,9,2024-10-21,FALSE,-4,3.0521129007688512
Morsoe,TRUE,9,2024-10-21,FALSE,-4,3.2096270665907825
Rebild,TRUE,9,2024-10-21,FALSE,-4,2.9479741468135603
Thisted,FALSE,9,2024-10-21,FALSE,-4,3.1465469831304254
Vesthimmerland,TRUE,9,2024-10-21,FALSE,-4,2.931296739386544
Aalborg,TRUE,9,2024-10-21,FALSE,-4,3.0710703401368407
Albertslund,FALSE,10,2024-10-28,FALSE,-3,3.1001347001848374
Alleroed,FALSE,10,2024-10-28,FALSE,-3,2.8787780953576387
Ballerup,FALSE,10,2024-10-28,FALSE,-3,2.8171577088943156
Bornholm,FALSE,10,2024-10-28,FALSE,-3,2.939327195256815
Broendby,TRUE,10,2024-10-28,FALSE,-3,2.8411841575016092
Dragoer,TRUE,10,2024-10-28,FALSE,-3,2.8577819031637137
Egedal,FALSE,10,2024-10-28,FALSE,-3,3.1662623145512185
Fredensborg,FALSE,10,2024-10-28,FALSE,-3,3.0109911803210236
Frederiksberg,FALSE,10,2024-10-28,FALSE,-3,2.737089782291251
Frederikssund,TRUE,10,2024-10-28,FALSE,-3,2.90025817215502
Furesoe,FALSE,10,2024-10-28,FALSE,-3,3.06044080347793
Gentofte,TRUE,10,2024-10-28,FALSE,-3,2.9911924611205167
Gladsaxe,FALSE,10,2024-10-28,FALSE,-3,2.9450217446449285
Glostrup,TRUE,10,2024-10-28,FALSE,-3,2.9122629301896867
Gribskov,TRUE,10,2024-10-28,FALSE,-3,3.071429017594074
Halsnaes,FALSE,10,2024-10-28,FALSE,-3,2.9422347470157786
Helsingoer,TRUE,10,2024-10-28,FALSE,-3,3.3267069016632926
Herlev,FALSE,10,2024-10-28,FALSE,-3,2.7881216862993106
Hilleroed,FALSE,10,2024-10-28,FALSE,-3,3.503596110846726
Hvidovre,FALSE,10,2024-10-28,FALSE,-3,3.086304663305186
Hoeje-Taastrup,FALSE,10,2024-10-28,FALSE,-3,3.003297562264137
Hoersholm,FALSE,10,2024-10-28,FALSE,-3,3.087535103947578
Ishoej,FALSE,10,2024-10-28,FALSE,-3,2.883478918664846
Koebenhavn,TRUE,10,2024-10-28,FALSE,-3,2.9340083265782884
Lyngby-Taarbaek,TRUE,10,2024-10-28,FALSE,-3,3.1057180231136274
Rudersdal,TRUE,10,2024-10-28,FALSE,-3,2.7145554347217367
Roedovre,TRUE,10,2024-10-28,FALSE,-3,2.9100006100013203
Taarnby,TRUE,10,2024-10-28,FALSE,-3,3.231424996355188
Vallensbaek,FALSE,10,2024-10-28,FALSE,-3,3.2688625775810256
Faxe,FALSE,10,2024-10-28,FALSE,-3,3.079783884934087
Greve,TRUE,10,2024-10-28,FALSE,-3,3.0221561890299484
Guldborgsund,TRUE,10,2024-10-28,FALSE,-3,3.230826256868099
Holbaek,TRUE,10,2024-10-28,FALSE,-3,3.2752192496772246
Kalundborg,TRUE,10,2024-10-28,FALSE,-3,2.8032143822885582
Koege,TRUE,10,2024-10-28,FALSE,-3,3.0521700283491655
Lejre,FALSE,10,2024-10-28,FALSE,-3,3.104614200406944
Lolland,TRUE,10,2024-10-28,FALSE,-3,3.017270533746951
Naestved,TRUE,10,2024-10-28,FALSE,-3,3.0283351960664238
Odsherred,FALSE,10,2024-10-28,FALSE,-3,3.0455231803279394
Ringsted,FALSE,10,2024-10-28,FALSE,-3,2.941938498360264
Roskilde,TRUE,10,2024-10-28,FALSE,-3,3.0360656053920096
Slagelse,TRUE,10,2024-10-28,FALSE,-3,2.9422876591071243
Solroed,TRUE,10,2024-10-28,FALSE,-3,3.0151442835129263
Soroe,FALSE,10,2024-10-28,FALSE,-3,3.222592591587285
Stevns,TRUE,10,2024-10-28,FALSE,-3,3.334468416652229
Vordingborg,FALSE,10,2024-10-28,FALSE,-3,2.8921122290851193
Assens,FALSE,10,2024-10-28,FALSE,-3,2.9626853385821823
Billund,FALSE,10,2024-10-28,FALSE,-3,2.9874451712106658
Esbjerg,FALSE,10,2024-10-28,FALSE,-3,3.2899511035003584
Fanoe,FALSE,10,2024-10-28,FALSE,-3,2.9863751079623917
Fredericia,FALSE,10,2024-10-28,FALSE,-3,2.6424182823336193
Faaborg-Midtfyn,FALSE,10,2024-10-28,FALSE,-3,3.074289007281593
Haderslev,FALSE,10,2024-10-28,FALSE,-3,2.762655902316092
Kerteminde,TRUE,10,2024-10-28,FALSE,-3,2.840449882015591
Kolding,FALSE,10,2024-10-28,FALSE,-3,3.2640669548201746
Langeland,TRUE,10,2024-10-28,FALSE,-3,3.1445737494170047
Middelfart,TRUE,10,2024-10-28,FALSE,-3,3.072575781663943
Nordfyns,TRUE,10,2024-10-28,FALSE,-3,2.676921197260227
Nyborg,FALSE,10,2024-10-28,FALSE,-3,2.979196052275781
Odense,TRUE,10,2024-10-28,FALSE,-3,2.789727846020237
Svendborg,TRUE,10,2024-10-28,FALSE,-3,3.182081710001967
Soenderborg,TRUE,10,2024-10-28,FALSE,-3,2.990333546407662
Toender,TRUE,10,2024-10-28,FALSE,-3,2.571260568550654
Varde,TRUE,10,2024-10-28,FALSE,-3,3.1586830209894257
Vejen,TRUE,10,2024-10-28,FALSE,-3,3.256744341287715
Vejle,TRUE,10,2024-10-28,FALSE,-3,2.935667957298021
Aeroe,TRUE,10,2024-10-28,FALSE,-3,3.005629877130792
Aabenraa,TRUE,10,2024-10-28,FALSE,-3,3.119001098064913
Favrskov,FALSE,10,2024-10-28,FALSE,-3,2.9604847194383432
Hedensted,TRUE,10,2024-10-28,FALSE,-3,3.146163125269796
Herning,FALSE,10,2024-10-28,FALSE,-3,3.0862508439106793
Holstebro,TRUE,10,2024-10-28,FALSE,-3,2.8595081058901592
Horsens,FALSE,10,2024-10-28,FALSE,-3,2.917986387823815
Ikast-Brande,FALSE,10,2024-10-28,FALSE,-3,3.0843993982635425
Lemvig,TRUE,10,2024-10-28,FALSE,-3,3.078423957755768
Norddjurs,FALSE,10,2024-10-28,FALSE,-3,2.9308705048740795
Odder,FALSE,10,2024-10-28,FALSE,-3,2.99957823781145
Randers,FALSE,10,2024-10-28,FALSE,-3,2.942466351079547
Ringkoebing-Skjern,FALSE,10,2024-10-28,FALSE,-3,2.831193267243585
Samsoe,FALSE,10,2024-10-28,FALSE,-3,3.161676058684519
Silkeborg,TRUE,10,2024-10-28,FALSE,-3,3.1117569779635863
Skanderborg,FALSE,10,2024-10-28,FALSE,-3,3.0692450381137433
Skive,FALSE,10,2024-10-28,FALSE,-3,2.545254484622519
Struer,TRUE,10,2024-10-28,FALSE,-3,2.884173267846994
Syddjurs,FALSE,10,2024-10-28,FALSE,-3,3.120671243338085
Viborg,TRUE,10,2024-10-28,FALSE,-3,3.0399398250317384
Aarhus,TRUE,10,2024-10-28,FALSE,-3,2.804104412889186
Broenderslev,FALSE,10,2024-10-28,FALSE,-3,2.8797816511069256
Frederikshavn,TRUE,10,2024-10-28,FALSE,-3,3.135646975553024
Hjoerring,FALSE,10,2024-10-28,FALSE,-3,3.1307058668063434
Jammerbugt,TRUE,10,2024-10-28,FALSE,-3,3.227557259615103
Laesoe,FALSE,10,2024-10-28,FALSE,-3,3.297839166104159
Mariagerfjord,FALSE,10,2024-10-28,FALSE,-3,2.9032053314084476
Morsoe,TRUE,10,2024-10-28,FALSE,-3,3.0235135782884965
Rebild,TRUE,10,2024-10-28,FALSE,-3,2.929612090999037
Thisted,FALSE,10,2024-10-28,FALSE,-3,3.0068594614370774
Vesthimmerland,TRUE,10,2024-10-28,FALSE,-3,2.9011087948879664
Aalborg,TRUE,10,2024-10-28,FALSE,-3,3.0078373316943927
Albertslund,FALSE,11,2024-11-04,FALSE,-2,3.2048091137055104
Alleroed,FALSE,11,2024-11-04,FALSE,-2,3.141525074229602
Ballerup,FALSE,11,2024-11-04,FALSE,-2,2.8314047627215864
Bornholm,FALSE,11,2024-11-04,FALSE,-2,3.003152383258139
Broendby,TRUE,11,2024-11-04,FALSE,-2,2.957927679654864
Dragoer,TRUE,11,2024-11-04,FALSE,-2,2.907327568821107
Egedal,FALSE,11,2024-11-04,FALSE,-2,3.3517638104602523
Fredensborg,FALSE,11,2024-11-04,FALSE,-2,3.119218633699879
Frederiksberg,FALSE,11,2024-11-04,FALSE,-2,2.871045271557196
Frederikssund,TRUE,11,2024-11-04,FALSE,-2,3.020655721244285
Furesoe,FALSE,11,2024-11-04,FALSE,-2,3.137466030715375
Gentofte,TRUE,11,2024-11-04,FALSE,-2,3.0607692445414054
Gladsaxe,FALSE,11,2024-11-04,FALSE,-2,2.984168646515096
Glostrup,TRUE,11,2024-11-04,FALSE,-2,2.9448556314009284
Gribskov,TRUE,11,2024-11-04,FALSE,-2,3.0547493625177964
Halsnaes,FALSE,11,2024-11-04,FALSE,-2,3.1298151155058593
Helsingoer,TRUE,11,2024-11-04,FALSE,-2,3.3560152848097613
Herlev,FALSE,11,2024-11-04,FALSE,-2,2.8861603875257154
Hilleroed,FALSE,11,2024-11-04,FALSE,-2,3.606911274927033
Hvidovre,FALSE,11,2024-11-04,FALSE,-2,3.3891498581147435
Hoeje-Taastrup,FALSE,11,2024-11-04,FALSE,-2,3.175692084593411
Hoersholm,FALSE,11,2024-11-04,FALSE,-2,3.204218577836893
Ishoej,FALSE,11,2024-11-04,FALSE,-2,2.9262497811789023
Koebenhavn,TRUE,11,2024-11-04,FALSE,-2,3.016264644237468
Lyngby-Taarbaek,TRUE,11,2024-11-04,FALSE,-2,3.1218674655624334
Rudersdal,TRUE,11,2024-11-04,FALSE,-2,2.8034236580781626
Roedovre,TRUE,11,2024-11-04,FALSE,-2,2.996876115871899
Taarnby,TRUE,11,2024-11-04,FALSE,-2,3.303460633259897
Vallensbaek,FALSE,11,2024-11-04,FALSE,-2,3.3252740166475467
Faxe,FALSE,11,2024-11-04,FALSE,-2,3.1203968455472992
Greve,TRUE,11,2024-11-04,FALSE,-2,3.0761663730753717
Guldborgsund,TRUE,11,2024-11-04,FALSE,-2,3.335899095499943
Holbaek,TRUE,11,2024-11-04,FALSE,-2,3.2873111663963965
Kalundborg,TRUE,11,2024-11-04,FALSE,-2,2.888868432488904
Koege,TRUE,11,2024-11-04,FALSE,-2,3.0765492864188078
Lejre,FALSE,11,2024-11-04,FALSE,-2,3.219199281949922
Lolland,TRUE,11,2024-11-04,FALSE,-2,3.001683784033146
Naestved,TRUE,11,2024-11-04,FALSE,-2,3.1489875059007204
Odsherred,FALSE,11,2024-11-04,FALSE,-2,3.066822447875682
Ringsted,FALSE,11,2024-11-04,FALSE,-2,3.023981973633825
Roskilde,TRUE,11,2024-11-04,FALSE,-2,3.114246525684468
Slagelse,TRUE,11,2024-11-04,FALSE,-2,2.95253354685178
Solroed,TRUE,11,2024-11-04,FALSE,-2,3.1225974867697652
Soroe,FALSE,11,2024-11-04,FALSE,-2,3.1295447636094442
Stevns,TRUE,11,2024-11-04,FALSE,-2,3.4597164446781523
Vordingborg,FALSE,11,2024-11-04,FALSE,-2,3.0128839079142145
Assens,FALSE,11,2024-11-04,FALSE,-2,3.0471304470147023
Billund,FALSE,11,2024-11-04,FALSE,-2,3.0027811841215497
Esbjerg,FALSE,11,2024-11-04,FALSE,-2,3.3861980286379585
Fanoe,FALSE,11,2024-11-04,FALSE,-2,2.983935782443247
Fredericia,FALSE,11,2024-11-04,FALSE,-2,2.6503614413081453
Faaborg-Midtfyn,FALSE,11,2024-11-04,FALSE,-2,3.091129489327862
Haderslev,FALSE,11,2024-11-04,FALSE,-2,2.7161616513969844
Kerteminde,TRUE,11,2024-11-04,FALSE,-2,2.9221016250048653
Kolding,FALSE,11,2024-11-04,FALSE,-2,3.3737368132906864
Langeland,TRUE,11,2024-11-04,FALSE,-2,3.3225747614262695
Middelfart,TRUE,11,2024-11-04,FALSE,-2,3.19068007855682
Nordfyns,TRUE,11,2024-11-04,FALSE,-2,2.771960381111466
Nyborg,FALSE,11,2024-11-04,FALSE,-2,2.964001567233626
Odense,TRUE,11,2024-11-04,FALSE,-2,2.7915294223155844
Svendborg,TRUE,11,2024-11-04,FALSE,-2,3.2627542061263823
Soenderborg,TRUE,11,2024-11-04,FALSE,-2,3.036676948799313
Toender,TRUE,11,2024-11-04,FALSE,-2,2.7817797925278827
Varde,TRUE,11,2024-11-04,FALSE,-2,3.2732820028083047
Vejen,TRUE,11,2024-11-04,FALSE,-2,3.358398356195222
Vejle,TRUE,11,2024-11-04,FALSE,-2,2.9613395647765226
Aeroe,TRUE,11,2024-11-04,FALSE,-2,3.123794575284925
Aabenraa,TRUE,11,2024-11-04,FALSE,-2,3.235488839902015
Favrskov,FALSE,11,2024-11-04,FALSE,-2,2.990340620349356
Hedensted,TRUE,11,2024-11-04,FALSE,-2,3.3289830031313783
Herning,FALSE,11,2024-11-04,FALSE,-2,3.135191378244746
Holstebro,TRUE,11,2024-11-04,FALSE,-2,2.864045013546604
Horsens,FALSE,11,2024-11-04,FALSE,-2,2.890825367199657
Ikast-Brande,FALSE,11,2024-11-04,FALSE,-2,3.1286973108174183
Lemvig,TRUE,11,2024-11-04,FALSE,-2,3.1628061395049314
Norddjurs,FALSE,11,2024-11-04,FALSE,-2,3.018758297745387
Odder,FALSE,11,2024-11-04,FALSE,-2,3.054506262911913
Randers,FALSE,11,2024-11-04,FALSE,-2,3.0372871783533166
Ringkoebing-Skjern,FALSE,11,2024-11-04,FALSE,-2,2.8228075250634737
Samsoe,FALSE,11,2024-11-04,FALSE,-2,3.1823174854278213
Silkeborg,TRUE,11,2024-11-04,FALSE,-2,3.121548546248948
Skanderborg,FALSE,11,2024-11-04,FALSE,-2,3.178159608085652
Skive,FALSE,11,2024-11-04,FALSE,-2,2.672041147256115
Struer,TRUE,11,2024-11-04,FALSE,-2,2.9088250647330116
Syddjurs,FALSE,11,2024-11-04,FALSE,-2,3.2199146379665384
Viborg,TRUE,11,2024-11-04,FALSE,-2,3.2474666720648564
Aarhus,TRUE,11,2024-11-04,FALSE,-2,3.024973865864257
Broenderslev,FALSE,11,2024-11-04,FALSE,-2,2.9701437063380127
Frederikshavn,TRUE,11,2024-11-04,FALSE,-2,3.1930992570110988
Hjoerring,FALSE,11,2024-11-04,FALSE,-2,3.1960067144493656
Jammerbugt,TRUE,11,2024-11-04,FALSE,-2,3.209681847934895
Laesoe,FALSE,11,2024-11-04,FALSE,-2,3.3089782761442876
Mariagerfjord,FALSE,11,2024-11-04,FALSE,-2,3.017639629442111
Morsoe,TRUE,11,2024-11-04,FALSE,-2,3.1324638012276194
Rebild,TRUE,11,2024-11-04,FALSE,-2,2.990121181941241
Thisted,FALSE,11,2024-11-04,FALSE,-2,3.0909864666434306
Vesthimmerland,TRUE,11,2024-11-04,FALSE,-2,2.7975480131600667
Aalborg,TRUE,11,2024-11-04,FALSE,-2,2.954733084305558
Albertslund,FALSE,12,2024-11-11,FALSE,-1,3.4316938084010298
Alleroed,FALSE,12,2024-11-11,FALSE,-1,3.342611625232247
Ballerup,FALSE,12,2024-11-11,FALSE,-1,3.060025197128577
Bornholm,FALSE,12,2024-11-11,FALSE,-1,3.280489743007661
Broendby,TRUE,12,2024-11-11,FALSE,-1,3.1689206663330536
Dragoer,TRUE,12,2024-11-11,FALSE,-1,3.1747889652549675
Egedal,FALSE,12,2024-11-11,FALSE,-1,3.4689275109167825
Fredensborg,FALSE,12,2024-11-11,FALSE,-1,3.2954528232889646
Frederiksberg,FALSE,12,2024-11-11,FALSE,-1,3.180440493247288
Frederikssund,TRUE,12,2024-11-11,FALSE,-1,3.1024204649521496
Furesoe,FALSE,12,2024-11-11,FALSE,-1,3.426231960585277
Gentofte,TRUE,12,2024-11-11,FALSE,-1,3.266000553058358
Gladsaxe,FALSE,12,2024-11-11,FALSE,-1,3.263451160667885
Glostrup,TRUE,12,2024-11-11,FALSE,-1,3.2320589502700945
Gribskov,TRUE,12,2024-11-11,FALSE,-1,3.2841129308021086
Halsnaes,FALSE,12,2024-11-11,FALSE,-1,3.306684163803235
Helsingoer,TRUE,12,2024-11-11,FALSE,-1,3.6281069662953356
Herlev,FALSE,12,2024-11-11,FALSE,-1,3.136407315583841
Hilleroed,FALSE,12,2024-11-11,FALSE,-1,3.8933580402657464
Hvidovre,FALSE,12,2024-11-11,FALSE,-1,3.4875662935666654
Hoeje-Taastrup,FALSE,12,2024-11-11,FALSE,-1,3.316533676611192
Hoersholm,FALSE,12,2024-11-11,FALSE,-1,3.5123763943979105
Ishoej,FALSE,12,2024-11-11,FALSE,-1,3.1794370686487947
Koebenhavn,TRUE,12,2024-11-11,FALSE,-1,3.216758136689295
Lyngby-Taarbaek,TRUE,12,2024-11-11,FALSE,-1,3.3163821225806602
Rudersdal,TRUE,12,2024-11-11,FALSE,-1,2.9494513355937837
Roedovre,TRUE,12,2024-11-11,FALSE,-1,3.2695335528135887
Taarnby,TRUE,12,2024-11-11,FALSE,-1,3.509088927923197
Vallensbaek,FALSE,12,2024-11-11,FALSE,-1,3.6288878916458036
Faxe,FALSE,12,2024-11-11,FALSE,-1,3.348352526400673
Greve,TRUE,12,2024-11-11,FALSE,-1,3.2524637135999286
Guldborgsund,TRUE,12,2024-11-11,FALSE,-1,3.5763875552877553
Holbaek,TRUE,12,2024-11-11,FALSE,-1,3.6538329462228383
Kalundborg,TRUE,12,2024-11-11,FALSE,-1,3.1430418598214604
Koege,TRUE,12,2024-11-11,FALSE,-1,3.364412819330321
Lejre,FALSE,12,2024-11-11,FALSE,-1,3.487512008707308
Lolland,TRUE,12,2024-11-11,FALSE,-1,3.282389332371132
Naestved,TRUE,12,2024-11-11,FALSE,-1,3.448673668856214
Odsherred,FALSE,12,2024-11-11,FALSE,-1,3.287680033903151
Ringsted,FALSE,12,2024-11-11,FALSE,-1,3.31162654994686
Roskilde,TRUE,12,2024-11-11,FALSE,-1,3.3443518641321193
Slagelse,TRUE,12,2024-11-11,FALSE,-1,3.2313792175967104
Solroed,TRUE,12,2024-11-11,FALSE,-1,3.2706084670662277
Soroe,FALSE,12,2024-11-11,FALSE,-1,3.6594734383566645
Stevns,TRUE,12,2024-11-11,FALSE,-1,3.7938375707960987
Vordingborg,FALSE,12,2024-11-11,FALSE,-1,3.297964667205841
Assens,FALSE,12,2024-11-11,FALSE,-1,3.302171793756297
Billund,FALSE,12,2024-11-11,FALSE,-1,3.301352211995979
Esbjerg,FALSE,12,2024-11-11,FALSE,-1,3.702466150844645
Fanoe,FALSE,12,2024-11-11,FALSE,-1,3.107046315861865
Fredericia,FALSE,12,2024-11-11,FALSE,-1,2.9840289573663865
Faaborg-Midtfyn,FALSE,12,2024-11-11,FALSE,-1,3.4222246441549276
Haderslev,FALSE,12,2024-11-11,FALSE,-1,2.977949744648824
Kerteminde,TRUE,12,2024-11-11,FALSE,-1,3.0532272650654857
Kolding,FALSE,12,2024-11-11,FALSE,-1,3.5454380971610093
Langeland,TRUE,12,2024-11-11,FALSE,-1,3.5609035201797714
Middelfart,TRUE,12,2024-11-11,FALSE,-1,3.369767084205498
