week_start,iso_year,iso_week,revenue_dkk,store_revenue_dkk,web_revenue_dkk,spend_leaflets,spend_online_video,spend_ooh,spend_programmatic_display,spend_search_brand,spend_search_nonbrand,spend_social_prospecting,spend_social_retargeting,spend_tv_linear,platform_revenue_leaflets,platform_revenue_online_video,platform_revenue_ooh,platform_revenue_programmatic_display,platform_revenue_search_brand,platform_revenue_search_nonbrand,platform_revenue_social_prospecting,platform_revenue_social_retargeting,platform_revenue_tv_linear,promo_depth_pct,temperature_c,precipitation_mm,consumer_confidence,cpi_index,n_stores,is_easter_week,is_great_prayer_week,is_ascension_week,is_whitmonday_week,is_christmas_week,revenue_was_interpolated
2024-11-18,2024,47,32244047.29,25493039.2,6751008.09,319973.65,182688.97,338860.67000000004,88094.8565524,85590.89,235170.34323300002,167010.21,95542.08,919131.75,0,370709.56,0,111477.4499232,273192.98000000004,546739.3413694,481070.94000000006,221970.08,0,69,2.107142857142857,17.35,-9.3,98.46,62,0,0,0,0,0,FALSE
2024-11-25,2024,48,38333807.95,30059108.63,8274699.32,314813.68,257367.07742339998,317517.42,100094.6854462,59739.105471400006,225735.30989099998,209912.7116974,89814.47,1528271.15,0,506155.56377020007,0,103694.74156219998,172058.36861459998,494685.2352136,579519.1732732,222151.00999999998,0,69,6.228571428571429,14.3,-9.3,98.46,62,0,0,0,0,0,FALSE
2024-12-02,2024,49,17436890.89,13919343.8,3517547.0900000003,189748.79,212309.38624000002,308644.05,97072.6120428,83150.1587408,65139.378494,152451.754945,57360.9138214,967800.59,0,355358.10098099994,0,107208.11126019999,235996.84372819998,153421.15092860002,418407.7706512,144614.25518319997,0,0,4.964285714285714,14.65,-13.1,98.21,62,0,0,0,0,0,FALSE
2024-12-09,2024,50,28312701.009999998,21649026.86,6663674.15,302805.17,161092.1192592,343005.16000000003,92397.976744,67175.15,208408.91999999998,117687.0855228,89056.7711408,1064911.07,0,307897.4322457999,0,121275.2723082,222429.52000000002,450805.29,335208.187005,214892.000111,0,60,2.7357142857142858,2.4,-13.1,98.21,62,0,0,0,0,0,FALSE
2024-12-16,2024,51,27283180.32,21331226.89,5951953.43,280381.74,164058.05831480003,211147.97999999998,86366.99769640001,62890.63699900001,210869.89421400003,99361.11856660001,74192.66371800001,535380.42,0,287633.565153,0,98695.45845019999,185859.59736980003,496944.2665248,307232.8661636,169261.52490100003,0,50,6.978571428571429,22.1,-13.1,98.21,62,0,0,0,0,0,FALSE
2024-12-23,2024,52,12160685.379999999,9420927.209999999,2739758.17,180507.53000000003,165547.67,138756.51,101189.44000000002,63628.450000000004,81757.51344479999,96024.0839096,61940.14457119999,583708.8087624001,0,284273.32,0,119021.25,189589.9,184998.9716784,273034.15345040004,153323.5003472,0,0,5.571428571428571,7.800000000000001,-13.1,98.21,62,0,0,0,0,1,FALSE
2024-12-30,2025,1,17481137.049999997,13749172.879999999,3731964.1699999995,207321.65000000002,181429.03349720003,95191.77,110583.64000000001,52513.950000000004,82151.1842776,80775.801059,67942.1867592,397544.68999999994,0,387161.8653644,0,136566.25,155487.25999999998,164759.13754059997,259738.46519160003,165833.1963402,0,21,2.9714285714285715,34.599999999999994,-13.1,98.21,62,0,0,0,0,1,FALSE
2025-01-06,2025,2,12978340.35,10263156.11,2715184.2399999998,174798.3,148396.8439878,93426.13,90166.4913544,45581.47000000001,57106.157058,88747.19389679999,50624.29000000001,359710.05,0,276099.87037819996,0,118965.2135122,146208.16,126003.8492772,272366.581911,116779.55000000002,0,21,1.9,24.049999999999997,-11.7,98.75,62,0,0,0,0,0,FALSE
2025-01-13,2025,3,12778197.55,9987179.5,2791018.0500000003,181816.34,114563.13662399999,166119.3091888,76014.84910200001,40604.67920379999,56202.03,91334.88,44679.0028728,599656.6068587999,0,207637.82794719998,0,87606.9059816,124447.9013982,112696.70999999999,262988.73000000004,111958.4673994,0,0,3.621428571428571,0.35,-11.7,98.75,62,0,0,0,0,0,FALSE
2025-01-20,2025,4,17280356.96,13356556.209999999,3923800.75,136982.94,157690.98795759998,213325.08000000002,77085.4998214,41739.854709,82339.311781,85555.2510618,56472.29,708253.72,0,308792.3258046,0,101044.9364386,135470.5754834,199028.821996,250549.9837822,130277.54,0,0,2.9357142857142855,12.65,-11.7,98.75,62,0,0,0,0,0,FALSE
2025-01-27,2025,5,13669871.770000001,10472631.13,3197240.64,162659.1,168871.5398002,299978.47,92044.7958404,46711.13,69668.8787756,91837.44935040001,58092.78,953589.74,0,318050.87168000004,0,122168.30657680001,144637.25999999998,158765.2438458,261231.7470946,137543.86999999997,0,0,3.6,7.749999999999999,-11.7,98.75,62,0,0,0,0,0,FALSE
2025-02-03,2025,6,17712582.05,13826835.91,3885746.1400000006,159552.61,184551.94176559997,370824.30000000005,82223.5947366,57832.839393199996,87926.1,108103.016274,62905.950313199995,1059322.15,0,355472.4883766,0,96363.5499746,184657.247602,203036.50999999998,291115.3584008,177991.11033479997,0,22,2.407142857142857,2.1499999999999995,-14.5,99.82,62,0,0,0,0,0,FALSE
2025-02-10,2025,7,17910261.27,13894439.389999999,4015821.88,190972.44,137970.030958,277746.45,79078.4914274,71141.4292702,101537.7755118,153234.08924940001,67861.7943398,919334.1035086,0,271170.9296642,0,96282.51968,248293.42642660002,249050.32664259998,529498.4965596,162611.37010179998,0,19,-0.5928571428571429,2.3000000000000003,-14.5,99.82,62,0,0,0,0,0,FALSE
2025-02-17,2025,8,17882764.89,13794574.79,4088190.1,157884.22999999998,180965.45092220002,208675.84187220002,105379.77586300002,60714.333415400004,75013.74630279999,169738.7845272,61054.121149599996,727364.01,0,346649.74493140006,0,120968.4854296,191862.8511612,182368.8371282,486451.4660322,153039.23210619998,0,20,1.4714285714285715,5.8,-14.5,99.82,62,0,0,0,0,0,FALSE
2025-02-24,2025,9,18029779.98,14250127.05,3779652.93,0,178972.9921214,119232.82999999999,91670.479617,56881.47,76086.01999999999,202751.54000000004,64999.3625734,378785.17,0,360243.789339,0,115686.4060618,161637.85,152329.16999999998,652107.24,150388.7819108,0,19,4.171428571428572,5.95,-14.5,99.82,62,0,0,0,0,0,FALSE
2025-03-03,2025,10,18250486.18,14386190.09,3864296.09,209004.1,115266.644879,111504.91,105746.63205459999,38605.9531822,70529.03119580001,230129.18852980004,67575.61000000002,249571.73078,0,229137.81069940003,0,110899.9821542,120248.780853,164105.6497104,639556.8952608,173095.89,0,0,7.085714285714285,0,-15.5,99.33,62,0,0,0,0,0,FALSE
2025-03-10,2025,11,17298622.25,13626169.629999999,3672452.62,205807.73,109383.6720436,74647.070587,100523.96108600001,30482.2519552,70132.74875599999,219986.4836346,57338.0889742,218581.5570224,0,234459.2039796,0,107882.0473612,90893.3759004,154032.1759038,632359.63371,131708.0703284,0,0,3.3142857142857145,10.15,-15.5,99.33,62,0,0,0,0,0,FALSE
2025-03-17,2025,12,18672989.09,14345420.27,4327568.82,188438.68,81253.07,89391.1282888,70632.9050512,33212.1849264,79135.98999999999,104432.11,57418.7859248,300053.99,0,174210.61000000002,0,90687.6097312,102399.3110288,181549.06,325450.05,148481.85278739998,0,21,4.857142857142857,0.2,-15.5,99.33,62,0,0,0,0,0,FALSE
2025-03-24,2025,13,18265762,14652291.4,3613470.6,216136.76,130543.30456680001,145332.98,101803.15461380001,27463.670000000002,60830.25,135771.6791124,64346.63237260001,528362.8,0,230733.4441028,0,125394.25900220001,86236.43999999999,137898.29,401494.8138448,140445.5638734,0,0,7.042857142857143,10.65,-15.5,99.33,62,0,0,0,0,0,FALSE
2025-03-31,2025,14,18537459.959999997,14582099.969999999,3955359.9899999998,177217.22,141845.43782579998,253841.38,87415.7485804,32191.5211004,76132.05,119128.9421832,64409.01,737241.2972019999,0,326291.37999580003,0,95751.61595899999,97958.93756319999,182817.33000000002,341041.0327528,151229.19999999998,0,0,7.15,0,-15.5,99.33,62,0,0,0,0,0,FALSE
2025-04-07,2025,15,28347901.21,22385729.91,5962171.300000001,391618.71,139554.308826,315782.31,82062.85112200001,45748.95999999999,334463.6,125345.8341442,94242.3689112,860312.6642634,0,252780.59190739997,0,99180.14067960001,135971.27,676179.3999999999,362386.64746600005,220220.64336539997,0,0,8.857142857142858,1.6,-17,99.39,62,0,0,0,0,0,FALSE
2025-04-14,2025,16,34249703.379999995,26698440.139999997,7551263.24,343777.21,194123.32,376439.0620034,107604.81,48993.049999999996,276072.14,110580.66149839999,104373.57107440001,1054188.7614042,0,335561.35000000003,0,135735.84000000003,138677.66,572969.4299999999,332494.8777062,292163.90480260004,0,20,10.042857142857144,32.24999999999999,-17,99.39,62,1,0,0,0,0,FALSE
2025-04-21,2025,17,30544089.9,23480715.3,7063374.6,267976.93,242946.34999999998,332610.76,106391.76297020001,63955.1904696,379538.85,142783.5352932,73854.59999999999,1310003.9457626,0,447500.38,0,112267.2101088,187266.5501322,826556.68,347855.5349432,213578.97000000003,0,22,9.021428571428572,3.1,-17,99.39,62,1,0,0,0,0,FALSE
2025-04-28,2025,18,31810726.96,24345196.48,7465530.4799999995,355139.87,222058.07403260004,328556.64,111672.34999999999,62409.21,350259.55391500005,160310.9109668,82802.04609939999,835679.5,0,407192.9364686,0,147219.65000000002,171352.65,731099.0468953999,471281.750012,231621.8378804,0,25,11.85,11.15,-17,99.39,62,0,0,0,0,0,FALSE
2025-05-05,2025,19,28135769.54,22066606.47,6069163.069999999,337920.31000000006,178739.3407102,264733.12,94269.6984084,67285.20501,295655.220765,198635.52000000002,81209.93414,769665.9199999999,0,346313.7242334,0,116506.6441542,194810.3929976,619934.4562276,578493.24,179358.0083974,0,0,10.42142857142857,0.35,-18.4,99.44,62,0,0,0,0,0,FALSE
2025-05-12,2025,20,30170787.519999996,23961327.729999997,6209459.79,289941.18,207303.0355696,209291.91999999998,98646.78000000001,62922.34,345395.51000000007,145824.633213,84031.33534519999,865646.77,0,385449.3502236,0,114763.95999999999,197546.2,831695.3899999999,451939.6484838,215933.80419700002,0,19,12.442857142857145,1.7,-18.4,99.44,62,0,0,0,0,0,FALSE
2025-05-19,2025,21,28456437.08,21891803.169999998,6564633.909999999,398365.76999999996,224461.08256180002,327735.97907919995,90309.20901980001,63422.86,273482.73,193738.90086440003,79517.87000000001,907762.903324,0,435153.879954,0,114978.4753104,198092.7,555198.72,578420.5104504,201697.3,0,0,12.028571428571428,17.9,-18.4,99.44,62,0,0,0,0,0,FALSE
2025-05-26,2025,22,33311565.25,25919443.5,7392121.75,412569.63,230386.7756502,390439.07999999996,97986.63,69333.2568706,281867.5230804,216961.47523900002,95859.11692279999,1017282.3319254001,0,386742.187732,0,127138.81,216887.1062914,609328.2814192,615182.784377,269467.8676372,0,30,13.592857142857143,23.1,-18.4,99.44,62,0,0,1,0,0,FALSE
2025-06-02,2025,23,27951567.25,21711303.740000002,6240263.51,365156.79000000004,168244.5658218,287117.81,98172.2968396,67668.09000000001,310235.52,171104.756098,87622.67000000001,1155015.8827122,0,327780.6434648,0,95605.0916644,202322.05,672059.9600000001,502271.65573560004,198568.87,0,0,13.564285714285717,27.950000000000003,-15.1,99.69,62,0,0,0,0,0,FALSE
2025-06-09,2025,24,30046855.61,23498615.45,6548240.16,362976.44,149727.8,246518.6332098,83975.888363,68564.57769800001,326630.9000000001,114970.74846940002,84974.6,600007.58,0,302871.82,0,103439.2745912,204138.26057180003,662494.95,325376.03906880005,211455.67,0,0,14.414285714285716,17,-15.1,99.69,62,0,0,0,1,0,FALSE
2025-06-16,2025,25,28592292.889999997,22632323.599999998,5959969.289999999,338835.84,143758.52000000002,163750.49,80482.8340276,61412.048683,258789.81,90294.23851540001,93050.07,489919.43000000005,0,309530.72,0,107123.2746852,208596.44224659997,546304,244281.7380362,219832.40999999997,0,0,17.3,7.8,-15.1,99.69,62,0,0,0,0,0,FALSE
2025-06-23,2025,26,28716599.46,22478481.68,6238117.779999999,416796.12,98427.68,92762.4395238,89189.87716419999,47785.9724582,283825.33,91306.70000000001,87049.89,253283.64999999997,0,176790.11000000002,0,102582.3230714,165324.29624199998,613236.01,253944.44,230884.38,0,0,16.514285714285716,18.1,-15.1,99.69,62,0,0,0,0,0,FALSE
2025-06-30,2025,27,22457319.560000002,17195609.98,5261709.58,308511.66,113512.1274794,47976.1,81027.46676220001,36417.7748348,218486.77000000002,91386.2706506,75470.9020144,170048.03,0,241140.89462680003,0,90167.4813286,116248.0509548,449830.42,271816.915365,183115.13273580003,0,0,17.835714285714285,9.55,-15.1,99.69,62,0,0,0,0,0,FALSE
2025-07-07,2025,28,16329224.419999998,12575564.009999998,3753660.409999999,154945.97999999998,87326.080571,23933.87,88216.0551098,29591.643526199998,60951.1315636,74070.73292879999,75529.48000000001,88316.063137,0,167240.5026568,0,104198.277029,93346.7464394,120411.13949439999,198331.2354762,175928.47,0,0,17.257142857142856,14.2,-15.7,101.17,62,0,0,0,0,0,FALSE
2025-07-14,2025,29,15506177.8,12223140.63,3283037.17,161021.02000000002,54673.3691774,22624.43,96891.82384679999,23561.460000000003,78657.12000000001,119146.632318,45327.2096672,99845.5,0,102108.5945982,0,114207.33494239999,70649.98999999999,169758.34000000003,324098.86178,113445.8123812,0,0,19.15,35.4,-15.7,101.17,62,0,0,0,0,0,FALSE
2025-07-21,2025,30,15744780.52,12223443.379999999,3521337.1399999997,200556.56,89504.76000000001,52033.75,97900.33923580001,20058.839999999997,63259.653015799995,121506.39972940001,66027.26876900002,116119.64000000001,0,179516.26,0,127871.1504492,67519.99,138081.22467360002,343197.33253499994,163830.797152,0,0,19.37857142857143,34.849999999999994,-15.7,101.17,62,0,0,0,0,0,FALSE
2025-07-28,2025,31,15136490.25,11950542.16,3185948.09,139160.81,64868.9136696,87520.67,119514.09999999999,21417.530000000002,90252.5854062,161882.84083319997,61325.121628400004,222179.16,0,135841.19466799998,0,126901.68999999999,60623.670000000006,178753.7155758,495283.9886714,176457.9097014,0,0,17.37142857142857,13.95,-15.7,101.17,62,0,0,0,0,0,FALSE
2025-08-04,2025,32,16262449.06,12948487.120000001,3313961.9399999995,162569.84,111347.38339860001,136726.8,85885.2576118,23891.199999999997,81471.1775464,207969.77000000002,59189.52,385287.42999999993,0,204213.8136186,0,100525.15470079999,69470.18000000001,166353.9163082,551991.01,153350.83999999997,0,0,16.87142857142857,13.6,-17.2,100.52,62,0,0,0,0,0,FALSE
2025-08-11,2025,33,17308792.71,13110352.19,4198440.5200000005,215744.53999999998,135941.4447858,207318.946742,102783.35865919999,32508.69,68204.14,227379.9466572,67024.653058,786552.37,0,314741.4237122,0,106107.54363659999,93846.04000000001,156653.22000000003,729557.1946146,154884.4354858,0,22,18.757142857142856,1.2000000000000002,-17.2,100.52,62,0,0,0,0,0,FALSE
2025-08-18,2025,34,17052258.290000003,13112354.170000002,3939904.1200000006,201930.2,140888.22,308055.61,81814.07315720001,45426.95,76913.38999999998,244865.84,57325.170000000006,785545.41,0,269661.34,0,99296.32749659999,142289.03,149759.16,681826.64,142624.03,0,23,15.792857142857144,1.05,-17.2,100.52,62,0,0,0,0,0,FALSE
2025-08-25,2025,35,15739848.38,12252140.57,3487707.8100000005,170762.18,173884.8344372,353610.8,115273.13,44351.689999999995,71739.40000000001,191941.2529036,59755.680758,1008025.16,0,365058.4255814,0,123356.54000000001,140269.12,172856.96,519958.1858462,135124.8838744,0,0,17.071428571428573,4.45,-17.2,100.52,62,0,0,0,0,0,FALSE
2025-09-01,2025,36,15602267.279999997,12074310.509999998,3527956.77,150691.09,136903.5925658,268660.95,99140,50712.76999999999,68724,109611.7316164,65713.638187,1058626.23,0,269283.7296886,0,100176.56,131956.27000000002,138142.55000000002,322346.5525078,176107.3898216,0,0,17.5,10.75,-18.7,100.41,62,0,0,0,0,0,FALSE
2025-09-08,2025,37,15222382.61,11893339.459999999,3329043.1500000004,0,148515,253034.75291319998,81119.54092880001,46830.916069,63452.8140606,135032.6681964,47006.2030452,778430.6742136,0,269065.13,0,97049.858759,155497.5704962,134933.6744224,382898.73241199995,103626.10432859999,0,0,16.392857142857142,25.65,-18.7,100.41,62,0,0,0,0,0,FALSE
2025-09-15,2025,38,15124940.739999998,11771702.569999998,3353238.17,224155.65,143064.05000000002,166295.41,105171.7709766,56814.530000000006,75364.84,130536.57055060001,61504.780000000006,444975.92000000004,0,306623.32999999996,0,124843.97694179999,172592.40000000002,174854.18,341409.0128498,144296.72,0,0,16.1,10.55,-18.7,100.41,62,0,0,0,0,0,FALSE
2025-09-22,2025,39,15307493.66,12172873.37,3134620.29,157962.57,158774.0489684,100846.54000000001,78778.48,41453.9593034,65158.099586799995,46380.24,55731.383554600005,354751.6,0,329544.0641852,0,91916.56,115756.4869892,148974.6747526,134478.84,138709.6494944,0,0,12.271428571428572,0.35,-18.7,100.41,62,0,0,0,0,0,FALSE
2025-09-29,2025,40,14680295.52,11491614.83,3188680.6900000004,165719.3,115598.0413452,86366.67,83404.41,40056.979999999996,52895.183292400005,80710.8,56237.682753,368153.08999999997,0,216089.5139796,0,114175.02,125460.13,111057.21357620001,245620.05,141104.60891779998,0,0,11.542857142857144,37.4,-18.7,100.41,62,0,0,0,0,0,FALSE
2025-10-06,2025,41,14939417.88,11809147.32,3130270.56,178102.66,140054.8837316,182725.07189300001,99968.1483708,42797.93519260001,54426.8678158,86343.24,54706.9620064,412541.03,0,260762.77684440004,0,130827.2127042,113618.45499920001,130159.090768,292088.01,137765.70044660004,0,0,12.814285714285717,10.000000000000002,-19.5,100.89,62,0,0,0,0,0,FALSE
2025-10-13,2025,42,15929902.11,12333484.2,3596417.91,160095.58,137749.8813202,227670.74,89229.3,36610.639814400005,64643.689999999995,99035.72729499999,59146.370543,801179.07,0,268228.7011138,0,108296.08999999998,103700.71727560001,127942.37000000001,281268.660849,152511.4155606,0,28,9.3,1.75,-19.5,100.89,62,0,0,0,0,0,FALSE
2025-10-20,2025,43,15451237.399999999,12241384.18,3209853.2199999997,166486.33,163572.0924812,354070.4554418,92483.69292359999,50443.600000000006,63995.36115200001,135302.8318818,59516.783981,957393.8509182,0,359914.7413682,0,106202.91938900002,142688.85000000003,138553.70012559998,373038.20828340005,167813.706219,0,22,10.564285714285717,20.9,-19.5,100.89,62,0,0,0,0,0,FALSE
2025-10-27,2025,44,15784600.880000003,12152411.810000002,3632189.07,191255.88,222251.53250899998,404016.3400202,68827.79000000001,43457.14,75595.48000000001,191552.7740936,55612.4299888,1231908.01,0,547814.3663377999,0,77344.51999999999,126561.31000000001,169712.7,529895.7462251999,140883.6108072,0,23,8.935714285714285,38.95,-19.5,100.89,62,0,0,0,0,0,FALSE
2025-11-03,2025,45,15090177.169999998,11814323.79,3275853.38,183786.52000000002,199991.937649,405725.76,59753.9161108,62753.73037799999,50136.21,225891.8328274,50261.702153,1299550.44,0,423172.8908178001,0,73999.7199614,177475.6122648,121671.79000000001,656717.599346,134113.809454,0,0,9.785714285714286,4.7,-20.1,100.49,62,0,0,0,0,0,FALSE
2025-11-10,2025,46,16626751.339999998,12800881.639999999,3825869.6999999997,211366,188694.5985086,469262.85,108357.2710394,77523.45,85190.1819134,212161.15,55877.67,977855.4199999999,0,395692.2225048,0,122896.4214272,237966.7,190967.9459886,552640.79,140243.38999999998,0,20,6.835714285714285,6.5,-20.1,100.49,62,0,0,0,0,0,FALSE
2025-11-17,2025,47,36936732.83,28245716.060000002,8691016.77,275844.27,215829.56,370143.32,87996.98,67026.77664119999,270387.5884416,195396.80277899996,74928.31344160001,1403952.55,0,380460.56,0,100130.66,196380.75486979997,563547.1956018,585780.50411,231539.19965120003,0,75,1.9857142857142855,11.7,-20.1,100.49,62,0,0,0,0,0,FALSE
2025-11-24,2025,48,35646397.17,27429272.99,8217124.18,269777.68,287347.58,374936.68000000005,91306.32717860001,55089.221917200004,236906.25000000003,165847.502675,98639.05974299999,1228372.46,0,523650.61000000004,0,104362.79831700001,150583.51734700002,482814.2,470020.76153059996,264651.3194738,0,61,5.035714285714286,14.85,-20.1,100.49,62,0,0,0,0,0,FALSE
2025-12-01,2025,49,16255896.409999998,12629629.469999999,3626266.94,195374.32,228350.98082240002,436076.42000000004,112315.54999999999,79855.643762,57560.819952599995,140387.0768124,63719.96183659999,1104023.037347,0,403966.40722199995,0,135981.22,244769.79638639998,126829.20544359999,408787.5426108,147975.6806422,0,0,5.607142857142857,14,-17.3,100.1,62,0,0,0,0,0,FALSE
2025-12-08,2025,50,27537546.28,21452688.51,6084857.7700000005,308824.95,313596.4037256,355408.06,82637.1,62073.453210800006,247205.33000000002,91865.3325642,65842.8,884136.68,0,673605.3755226,0,83422.92000000001,173553.3706414,482468.20999999996,256641.70181399997,184681.57,0,53,8.135714285714286,13.699999999999998,-17.3,100.1,62,0,0,0,0,0,FALSE
2025-12-15,2025,51,28365076.990000002,21928116.05,6436960.94,328444.25,182415.2561996,247887.18,76495.8693126,54380.67,220366.4576444,100674.83,76611.334432,699359.27,0,421427.33258239995,0,91492.64325320002,156967.63999999998,462992.22710799996,317898.13999999996,191090.66083319997,0,55,6.671428571428572,1.45,-17.3,100.1,62,0,0,0,0,0,FALSE
2025-12-22,2025,52,12531170.889999999,9760076.85,2771094.0399999996,156408.89,142628.2697528,175185.95,111715.53,51633.74,80059.63,75509.7066332,49456.36,497197.9,0,296472.1449888,0,113658.07999999999,166480.14,179643.58000000002,198976.07511279997,123291.86999999998,0,0,2.692857142857143,0,-17.3,100.1,62,0,0,0,0,1,FALSE
2025-12-29,2026,1,17462509.34,13672707.59,3789801.75,179563.31,151056.05,134253.4,86512.929228,43958.52,74317.3173872,67235.72,61360.818262,342241.29000000004,0,241714.33,0,92780.5547024,140667.62,153783.56231419998,184626.44,158321.372815,0,0,2.4000000000000004,0.1,-17.3,100.1,62,0,0,0,0,1,FALSE
